Image1, Image2, x, y, z, qw, qx, qy, qz
rgb/1311870504.212116.png, rgb/1311870504.412305.png, 0.0125, 0.0214, 0.0002, 0.999977881595, 0.00490123662084, -0.00451083476881, 0.0027777697228
rgb/1311870504.412305.png, rgb/1311870504.611994.png, 0.024, 0.0212, 0.0048, 0.999796606261, 0.00701051950897, -0.00657513431801, 0.0166171414595
rgb/1311870504.611994.png, rgb/1311870504.812036.png, 0.0318, 0.0166, 0.0101, 0.999911463693, 0.00331300181469, 0.00643814146512, 0.0128665233373
rgb/1311870504.812036.png, rgb/1311870505.012129.png, 0.0297, 0.014, 0.011, 0.999737171715, 0.00342976663268, 0.00525613573807, 0.0187416215672
rgb/1311870505.012129.png, rgb/1311870505.212050.png, 0.0158, 0.0175, 0.0133, 0.999815330334, -0.00110177766704, -0.0111470634373, 0.0175316176049
rgb/1311870505.212050.png, rgb/1311870505.412169.png, -0.0037, 0.0212, 0.0129, 0.999795902282, -0.00975147097855, -0.0148609538545, 0.0102505853985
rgb/1311870505.412169.png, rgb/1311870505.612208.png, -0.0277, 0.0269, 0.0215, 0.99984152381, -0.00776533332139, -0.0152570532204, 0.00390248618423
rgb/1311870505.612208.png, rgb/1311870505.812150.png, -0.0372, 0.031, 0.029, 0.999800303079, 0.0129179708049, 0.000734078680507, 0.0147888919553
rgb/1311870505.812150.png, rgb/1311870506.012380.png, -0.0298, 0.034, 0.0276, 0.999744770559, 0.00149489672618, 0.00807478231623, 0.0214048331234
rgb/1311870506.012380.png, rgb/1311870506.212158.png, -0.0156, 0.0348, 0.0222, 0.999897081791, -0.00146189456303, 0.00833939489453, 0.0102646813945
rgb/1311870506.212158.png, rgb/1311870506.412264.png, -0.0024, 0.0384, 0.0119, 1.00005069058, 0.00311608546105, -0.00243053765952, 0.00140004593252
rgb/1311870506.412264.png, rgb/1311870506.612421.png, 0.0057, 0.044, 0.0054, 0.999853945713, 0.00251462947616, 0.00855068011783, 0.0106831807034
rgb/1311870506.612421.png, rgb/1311870506.812568.png, 0.0183, 0.0503, 0.007, 0.999921430711, 0.00629809300226, 0.00865532166934, 0.00509136392316
rgb/1311870506.812568.png, rgb/1311870507.012290.png, 0.0223, 0.0551, 0.0149, 0.999956319669, 0.0019845250427, 0.00369494800771, 0.00699268300454
rgb/1311870507.012290.png, rgb/1311870507.212880.png, 0.0194, 0.0563, 0.015, 0.999937188213, 0.0091642707235, 0.00316305998906, -0.000223436356764
rgb/1311870507.212880.png, rgb/1311870507.412372.png, 0.014, 0.0541, 0.01, 0.999999949997, -0.0109790090699, 0.000467858085521, 0.00500412039735
rgb/1311870507.412372.png, rgb/1311870507.612370.png, 0.0035, 0.0537, 0.0074, 0.99979325771, -0.0053781193103, -0.00236097775865, 0.019279628507
rgb/1311870507.612370.png, rgb/1311870507.812477.png, -0.0128, 0.0509, 0.0099, 0.999849361813, 0.00472227967883, -0.00295981789108, 0.0165684307037
rgb/1311870507.812477.png, rgb/1311870508.012439.png, -0.0122, 0.047, 0.0172, 0.999774678643, 0.00611853375252, -0.00404637520292, 0.019584009619
rgb/1311870508.012439.png, rgb/1311870508.216310.png, -0.0042, 0.0426, 0.0228, 0.999547551441, -0.0032346452245, -0.00425817409948, 0.0290165436404
rgb/1311870508.216310.png, rgb/1311870508.416350.png, -0.0037, 0.0308, 0.0178, 0.999604573978, -0.00717543634833, 0.00449516109606, 0.0269946657386
rgb/1311870508.416350.png, rgb/1311870508.616329.png, 0.0091, 0.0266, 0.0079, 0.999833177517, -0.00686538064595, -0.00223362935266, 0.0157142019181
rgb/1311870508.616329.png, rgb/1311870508.816297.png, 0.0211, 0.0284, 0.005, 0.999811101983, -0.00587795828144, -0.00881954739475, 0.0126935667175
rgb/1311870508.816297.png, rgb/1311870509.016227.png, 0.0262, 0.0283, 0.0084, 1.00002271213, 0.00977844721835, -0.00197347511197, 0.00325993578198
rgb/1311870509.016227.png, rgb/1311870509.216279.png, 0.027, 0.0291, 0.0123, 0.999908275664, -0.00479291403756, 0.00219537443563, 0.0102640961921
rgb/1311870509.216279.png, rgb/1311870509.417033.png, 0.0228, 0.0315, 0.0079, 0.999982830197, 0.00135317450615, 0.00374701709665, 0.00566991507947
rgb/1311870509.417033.png, rgb/1311870509.616459.png, 0.0147, 0.0356, 0.0064, 0.999840824, -0.00959527887064, 0.00183449389917, 0.0129974333745
rgb/1311870509.616459.png, rgb/1311870509.816617.png, 0.0013, 0.0434, 0.0019, 0.999858005906, -0.00420871133715, 0.000582206785022, 0.0199574453732
rgb/1311870509.816617.png, rgb/1311870510.016412.png, -0.0173, 0.0517, -0.0024, 0.999705380508, 0.00233304841284, -0.00290649903203, 0.0201054480809
rgb/1311870510.016412.png, rgb/1311870510.216558.png, -0.0165, 0.0532, 0.0019, -0.999697199561, -0.0149403484735, 0.0115437392024, -0.0172145419816
rgb/1311870510.216558.png, rgb/1311870510.416479.png, -0.0132, 0.0522, -0.0007, 0.999908498152, -0.00338006827738, -0.0051096832156, 0.01415742598
rgb/1311870510.416479.png, rgb/1311870510.616534.png, -0.003, 0.0457, -0.002, 0.999950661715, -0.0094495514391, 0.00267300705954, 0.00450272344031
rgb/1311870510.616534.png, rgb/1311870510.816493.png, 0.0096, 0.0418, -0.0069, 0.99997482133, -0.00586985001322, -0.00252790650126, -0.00226307048725
rgb/1311870510.816493.png, rgb/1311870511.016518.png, 0.023, 0.041, -0.0088, 0.999970551426, 0.00684169872495, -0.00129210743616, -0.00501768704359
rgb/1311870511.016518.png, rgb/1311870511.216596.png, 0.0294, 0.0463, -0.0053, 0.999951963035, -0.00571717878864, 0.00116470641385, -0.00294827372807
rgb/1311870511.216596.png, rgb/1311870511.416519.png, 0.0378, 0.0448, 0.006, 0.999956800425, -0.000280237242466, 0.00533754747853, 0.00026439739833
rgb/1311870511.416519.png, rgb/1311870511.616618.png, 0.0345, 0.0423, 0.0004, 0.999954037797, -0.00282823552905, 0.0133780610767, -0.00143718887009
rgb/1311870511.616618.png, rgb/1311870511.816641.png, 0.0323, 0.0363, -0.0105, 0.999930853401, -0.00316373437591, -0.00503684223773, 0.00728367171619
rgb/1311870511.816641.png, rgb/1311870512.016557.png, 0.0189, 0.0362, -0.016, 0.999782159854, -0.00893933598936, -0.00681741456767, 0.0172076715291
rgb/1311870512.016557.png, rgb/1311870512.216636.png, 0.001, 0.0414, -0.015, 0.999700335862, -0.00065434903656, -0.00501982932384, 0.0221325656507
rgb/1311870512.216636.png, rgb/1311870512.416611.png, -0.0097, 0.0522, -0.0052, 0.999862286563, 0.00986243227752, 2.83927702826e-05, 0.0175248999045
rgb/1311870512.416611.png, rgb/1311870512.616585.png, -0.0193, 0.0516, -0.0118, 0.99985126467, 0.00566478212584, 0.00363450587652, 0.0112983652313
rgb/1311870512.616585.png, rgb/1311870512.816492.png, -0.0156, 0.041, -0.0147, 1.00001154107, -0.00449057807282, 0.00303491255036, 0.0105691539882
rgb/1311870512.816492.png, rgb/1311870513.017021.png, -0.0046, 0.0311, -0.0156, 0.999910896331, -0.00460539278684, 0.00472553425079, 0.00446287291288
rgb/1311870513.017021.png, rgb/1311870513.217798.png, 0.0081, 0.0295, -0.0273, 0.999895155418, -0.0156246027951, 0.00738119255811, 0.000471010583162
rgb/1311870513.217798.png, rgb/1311870513.416927.png, 0.0259, 0.0279, -0.0347, 0.999795039315, 0.0116114522595, -0.00141859552483, -0.0126188864716
rgb/1311870513.416927.png, rgb/1311870513.616593.png, 0.0373, 0.0176, -0.0262, 0.999971238034, 0.00356584376108, -0.00200313693444, 0.0121174483488
rgb/1311870513.616593.png, rgb/1311870513.817448.png, 0.0294, 0.0159, -0.02, 0.999922692912, -0.000838128427702, 0.00284360288148, 0.0109275183604
rgb/1311870513.817448.png, rgb/1311870514.016691.png, 0.0196, 0.0184, -0.0174, 0.999953350525, -0.00453269896181, 0.000584063423446, 0.0092352660109
rgb/1311870514.016691.png, rgb/1311870514.216614.png, 0.0109, 0.024, -0.0197, 0.99990018241, -0.00399732350461, -0.0107711199852, 0.00723394537256
rgb/1311870514.216614.png, rgb/1311870514.416768.png, -0.0005, 0.0355, -0.023, 0.999904450845, 0.00640025342176, -0.00785400057063, 0.00276248557963
rgb/1311870514.416768.png, rgb/1311870514.616608.png, -0.0102, 0.0472, -0.0152, 0.999834028055, 0.0107651147653, -0.00534547471382, 0.0158908536647
rgb/1311870514.616608.png, rgb/1311870514.816669.png, -0.0162, 0.0448, -0.0055, 0.999754768305, 0.00285755974574, 0.00857865927854, 0.018768159688
rgb/1311870514.816669.png, rgb/1311870515.016762.png, -0.0128, 0.0386, -0.0126, 0.99985595088, -0.00174337037278, -0.00351058225496, 0.0186010376317
rgb/1311870515.016762.png, rgb/1311870515.217051.png, -0.006, 0.0274, -0.0102, 0.999901020987, -0.00292142087343, -0.00110386899443, 0.0098008122859
rgb/1311870515.217051.png, rgb/1311870515.416977.png, 0.0046, 0.0187, -0.0112, 1.00001330109, 0.00152690546582, 0.00118880768433, 0.00700067524548
rgb/1311870515.416977.png, rgb/1311870515.616782.png, 0.0167, 0.0029, -0.0221, 0.999774559364, 0.00730203059173, 0.00628983773734, 0.018148241178
rgb/1311870515.616782.png, rgb/1311870515.816887.png, 0.0237, -0.0027, -0.0255, 0.999731551568, 0.00239956537035, -0.00523605446447, 0.0221727364457
rgb/1311870515.816887.png, rgb/1311870516.017108.png, 0.0239, 0.0087, -0.024, 0.999858013834, -0.0175432919052, -0.0101405804054, 0.00104845553442
rgb/1311870516.017108.png, rgb/1311870516.217019.png, 0.0132, 0.0046, -0.0162, 0.999829874343, -0.00864814087524, 0.0043813806058, 0.0114396355243
rgb/1311870516.217019.png, rgb/1311870516.416952.png, 0.0047, 0.0147, -0.012, 0.999922387589, -0.00851765464353, -0.00412454814971, 0.00853092505584
rgb/1311870516.416952.png, rgb/1311870516.616924.png, -0.0019, 0.0246, -0.0188, 0.999766144399, 0.00453283856148, -0.0189125129547, 0.0117370311019
rgb/1311870516.616924.png, rgb/1311870516.817369.png, -0.0093, 0.0381, -0.0029, 0.999917442013, 0.00672316608921, -0.000815620115182, 0.0106992091533
rgb/1311870516.817369.png, rgb/1311870517.016940.png, -0.0106, 0.0477, 0.0056, 0.999902831905, 0.00640828433354, 0.00627091702732, 0.00889645554051
rgb/1311870517.016940.png, rgb/1311870517.216791.png, -0.0104, 0.0489, 0.002, 0.999959209381, 0.00654052928523, 0.00483926346002, 0.00242124675453
rgb/1311870517.216791.png, rgb/1311870517.417034.png, -0.0091, 0.0369, -0.003, 0.999970169263, -0.00434658736071, -0.00622641379242, 0.00470850630011
rgb/1311870517.417034.png, rgb/1311870517.618659.png, 0.0019, 0.018, -0.0015, 0.999967629853, -0.00835120783097, -0.00141727642026, 0.003884327596
rgb/1311870517.618659.png, rgb/1311870517.816955.png, 0.0191, 0.0025, -0.0076, 0.999972540482, 0.00321965343069, -0.00616817162522, 0.00677016104827
rgb/1311870517.816955.png, rgb/1311870518.016692.png, 0.0344, -0.0044, -0.0062, 0.999938203516, 0.0078436536961, 0.000666862055549, 0.00138742105574
rgb/1311870518.016692.png, rgb/1311870518.216804.png, 0.0333, -0.0102, 0.0012, 0.999992459979, 0.000683381913469, 0.00257850721982, 0.00438911228951
rgb/1311870518.216804.png, rgb/1311870518.417149.png, 0.0265, -0.01, 0.0017, 0.999991890069, -0.00410173513525, 0.000585345024567, 0.00945156966166
rgb/1311870518.417149.png, rgb/1311870518.616963.png, 0.0156, 0.0025, -0.0043, 0.999893130557, -0.00202860961394, -0.0051101852159, 0.00835101508673
rgb/1311870518.616963.png, rgb/1311870518.816898.png, 0.0075, 0.0177, -0.001, 0.999923088847, 0.00123951858038, 0.000683690248517, 0.014523547708
rgb/1311870518.816898.png, rgb/1311870519.017077.png, -0.0038, 0.0404, 0.0015, 0.99968683382, -0.000763006328531, 0.00833221229947, 0.0213361384362
rgb/1311870519.017077.png, rgb/1311870519.216985.png, -0.0022, 0.0509, -0.002, 0.999903404507, 0.00830561234017, -0.0010391190947, 0.0167462723605
rgb/1311870519.216985.png, rgb/1311870519.417023.png, -0.0002, 0.0466, 0.0005, 0.999905669475, 0.002537465137, 0.00260621823144, 0.0111020849066
rgb/1311870519.417023.png, rgb/1311870519.616985.png, 0.0017, 0.0375, -0.0071, 0.999942212789, 0.00455183028315, -0.00410774171931, 0.0108354269739
rgb/1311870519.616985.png, rgb/1311870519.817010.png, 0.0075, 0.0265, -0.007, 0.999924786596, -0.00437088667324, -0.00874149337103, 0.00218109871764
rgb/1311870519.817010.png, rgb/1311870520.016963.png, 0.0134, 0.008, -0.0062, 0.999811317085, 0.00410280593964, -0.00254662437425, 0.017496962989
rgb/1311870520.016963.png, rgb/1311870520.217057.png, 0.0223, 0.0023, -0.0094, 0.999972579717, 0.00446952612551, -0.00435904498534, 0.00406594196052
rgb/1311870520.217057.png, rgb/1311870520.421786.png, 0.0305, -0.0079, -0.0111, 0.999948759506, 0.00932405997718, -0.000534035153439, 0.00515995979361
rgb/1311870520.421786.png, rgb/1311870520.617214.png, 0.0289, -0.0156, -0.0037, 0.999906090162, 0.00113824804221, 0.00325356440387, 0.0116824499062
rgb/1311870520.617214.png, rgb/1311870520.817755.png, 0.0297, -0.0115, -0.0027, 1.0000080703, -0.00362981695299, 0.00206119776899, 0.00419131813843
rgb/1311870520.817755.png, rgb/1311870521.017445.png, 0.0265, -0.0037, -0.0003, 1.00003459954, 0.00282086220045, -0.000428234261661, 0.00034357539609
rgb/1311870521.017445.png, rgb/1311870521.220198.png, 0.0217, 0.0022, 0.0018, 0.999817906545, -0.000277834755934, 0.00235263623947, 0.0144625459331
rgb/1311870521.220198.png, rgb/1311870521.418191.png, 0.0232, 0.0153, 0.0011, 0.999555393977, -0.00655896389616, 0.000829038523625, 0.0307878720141
rgb/1311870521.418191.png, rgb/1311870521.618815.png, 0.0299, 0.0292, 0.0073, 0.999511211531, -0.00236491582546, 0.0101927010115, 0.027398343103
rgb/1311870521.618815.png, rgb/1311870521.822012.png, 0.0285, 0.0325, 0.0039, 0.999417107367, 0.00834990071174, 0.00942563939127, 0.0334551969131
rgb/1311870521.822012.png, rgb/1311870522.018390.png, 0.0247, 0.0295, -0.0018, 0.999752489707, 0.00154340946748, 0.000702582444717, 0.0214763776965
rgb/1311870522.018390.png, rgb/1311870522.218590.png, 0.0242, 0.0173, -0.0043, 0.999830591418, 0.00290803565974, -0.00239445995837, 0.0157869878629
rgb/1311870522.218590.png, rgb/1311870522.417416.png, 0.0318, 0.0037, -0.0033, 0.999998679912, -0.00175753775503, -0.00167385214809, 0.0053722999441
rgb/1311870522.417416.png, rgb/1311870522.619163.png, 0.0405, -0.0096, -0.0041, 1.00003679128, -0.000614511440304, 0.00457209952055, 0.00422590744191
rgb/1311870522.619163.png, rgb/1311870522.817483.png, 0.0452, -0.0187, 0.0016, 0.999952833671, 0.00140435069939, 0.00283342947418, 0.00503631802337
rgb/1311870522.817483.png, rgb/1311870523.018171.png, 0.0424, -0.022, 0.0032, 0.999973070508, 0.00167827834767, 0.00399838459047, 0.00470795120804
rgb/1311870523.018171.png, rgb/1311870523.219284.png, 0.0406, -0.012, -0.0042, 0.999944320332, 0.00112703327161, -0.00592895460414, 0.0046210224125
rgb/1311870523.219284.png, rgb/1311870523.418510.png, 0.0328, 0.0074, 0.0033, 1.00003282156, -0.00341635265255, 0.00305363538358, 0.00743884416337
rgb/1311870523.418510.png, rgb/1311870523.618533.png, 0.0273, 0.0255, 0.0014, 0.999710007364, 0.00260551414369, -0.00162140700404, 0.0214362772729
rgb/1311870523.618533.png, rgb/1311870523.818614.png, 0.0289, 0.0354, 0.0032, 0.999728105481, 0.0039024548588, 0.00789910128306, 0.0240718100735
rgb/1311870523.818614.png, rgb/1311870524.017326.png, 0.0277, 0.0385, -0.0004, 0.999939335869, -0.000949508144582, -0.00226655073388, 0.0123155285958
rgb/1311870524.017326.png, rgb/1311870524.217310.png, 0.0231, 0.0346, -0.0011, 0.9999113618, -0.000237718352556, -0.000590231422491, 0.0119167235266
rgb/1311870524.217310.png, rgb/1311870524.417294.png, 0.0215, 0.0269, -0.0003, 0.999921297734, -0.00370702571058, -0.00601963845013, 0.00333012274884
rgb/1311870524.417294.png, rgb/1311870524.617332.png, 0.0207, 0.0087, 0.0013, 1.00000700999, -0.000184599643723, -0.00462648107089, 0.0015593269905
rgb/1311870524.617332.png, rgb/1311870524.817299.png, 0.0265, -0.0064, -0.0002, 0.99999120035, -0.00236852568531, 0.00403845918856, -0.00130380808236
rgb/1311870524.817299.png, rgb/1311870525.017647.png, 0.0326, -0.0182, -0.009, 0.999893204895, 0.00894978974164, 0.00436399995424, -0.00804971100125
rgb/1311870525.017647.png, rgb/1311870525.217352.png, 0.0274, -0.0256, 0.0031, 0.999925479717, 0.00491895869204, 0.00555854112246, 0.00204966778874
rgb/1311870525.217352.png, rgb/1311870525.417354.png, 0.0176, -0.0251, 0.0032, 0.999973667537, 0.000300978153497, 0.00882053507285, 0.00385429053034
rgb/1311870525.417354.png, rgb/1311870525.617355.png, 0.0135, -0.0156, -0.0058, 1.00003699198, 0.00555552699847, -0.00572769620264, 0.00187399018352
rgb/1311870525.617355.png, rgb/1311870525.817423.png, 0.0116, -0.0032, -0.0016, 0.999866641696, 0.00194379952878, -0.00340381148573, 0.00869884711111
rgb/1311870525.817423.png, rgb/1311870526.017460.png, 0.0133, 0.0148, -0.0003, 0.99981450368, 0.00308558146946, -0.00101619940522, 0.0194266891601
rgb/1311870526.017460.png, rgb/1311870526.217318.png, 0.0203, 0.03, 0.0056, 0.999810296533, -0.00146304386148, 0.00250944814572, 0.0231599841273
rgb/1311870526.217318.png, rgb/1311870526.417624.png, 0.0277, 0.0332, 0.0036, 0.999724985975, -0.00341421752715, 0.00143953403601, 0.0206681778906
rgb/1311870526.417624.png, rgb/1311870526.617493.png, 0.027, 0.0363, -0.0011, 0.999977469671, -0.00172105514462, -0.00371531428074, 0.00789525534968
rgb/1311870526.617493.png, rgb/1311870526.817661.png, 0.0248, 0.03, -0.001, 0.99995932079, 0.00303141109968, 0.000843823604507, 0.00969767157424
rgb/1311870526.817661.png, rgb/1311870527.017688.png, 0.0197, 0.0244, 0.0016, 0.999954561909, -0.00420572327551, -0.00219602772292, 0.00201647526771
rgb/1311870527.017688.png, rgb/1311870527.217746.png, 0.0066, 0.0087, 0.0024, 0.999945898795, -0.00455594150638, -0.0070847578484, 0.00750196714383
rgb/1311870527.217746.png, rgb/1311870527.417505.png, 0.0075, -0.0118, -0.0012, 0.999962549878, -0.00208555677806, 0.00454134475937, 0.00361045173397
rgb/1311870527.417505.png, rgb/1311870527.617786.png, 0.0118, -0.021, 0.0018, 1.00000869035, -0.000806202360963, 0.00477420163645, -0.00539064638055
rgb/1311870527.617786.png, rgb/1311870527.817660.png, 0.0031, -0.0243, 0.0046, 0.999999270022, -0.00328762222611, 0.00339330908299, -0.000909012965954
rgb/1311870527.817660.png, rgb/1311870528.017688.png, -0.0036, -0.0252, -0.0051, 0.999926463782, 0.00792238255187, 0.0028083355673, 0.00418200491949
rgb/1311870528.017688.png, rgb/1311870528.217554.png, -0.0044, -0.0105, -0.0064, 0.999919349395, 0.0092472393543, -0.00368047760358, 0.0118438988292
rgb/1311870528.217554.png, rgb/1311870528.417630.png, 0.0073, 0.0055, -0.0024, 0.999756687163, 0.001427119331, 0.00755413713117, 0.0174643480649
rgb/1311870528.417630.png, rgb/1311870528.617711.png, 0.024, 0.0291, 0.0047, 0.999963848123, -0.0067405700378, -0.00718518312656, 0.0104305916606
rgb/1311870528.617711.png, rgb/1311870528.817695.png, 0.0338, 0.0345, 0.0008, 0.999911777201, 0.00206602137134, 0.000178545427122, 0.0120759943573
rgb/1311870528.817695.png, rgb/1311870529.017633.png, 0.0365, 0.0377, -0.0016, 0.999941743222, 0.00224058607318, 0.00135407510611, 0.00724703916626
rgb/1311870529.017633.png, rgb/1311870529.217784.png, 0.0295, 0.0359, -0.0039, 1.00000967002, 0.00204018373354, 0.00300627550148, 0.00589830079389
rgb/1311870529.217784.png, rgb/1311870529.417814.png, 0.0187, 0.0203, 0.0, 0.999968792044, -0.000522795756878, -0.00547031169458, 0.000948347883214
rgb/1311870529.417814.png, rgb/1311870529.617609.png, 0.0057, -0.0004, 0.0038, 0.999928052459, -0.00820929940615, -0.00363771566288, -0.00204849998227
rgb/1311870529.617609.png, rgb/1311870529.817686.png, 0.0006, -0.0146, 0.0031, 1.00002944073, 0.00247020148331, 0.00919558887821, -0.00268529683704
rgb/1311870529.817686.png, rgb/1311870530.017922.png, -0.0058, -0.0142, 0.0069, 0.999909481936, -0.00438832135595, -0.00297438779723, -0.00087957401937
rgb/1311870530.017922.png, rgb/1311870530.217786.png, 0.0015, -0.0062, -0.0019, 0.999928208542, -0.000160733264493, -0.00946893231402, -0.00410615339598
rgb/1311870530.217786.png, rgb/1311870530.417758.png, 0.0095, 0.0068, -0.0011, 1.00002136122, 0.00141130092399, -0.00606774792467, 0.00499938666483
